,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
193,CHI,CHI @ PHI,01/17/2020,,L,48,89,35,81,43.2,8,35,22.9,11,15,73.3,6,31,37,21,17,8,3,14,-11
194,NYK,NYK vs. PHX,01/16/2020,,L,48,98,37,90,41.1,8,26,30.8,16,24,66.7,10,30,40,21,18,11,3,21,-23
195,BKN,BKN vs. UTA,01/14/2020,,L,48,107,45,90,50.0,8,26,30.8,9,15,60.0,11,32,43,22,12,4,4,13,-11
196,CHA,CHA @ PHX,01/12/2020,,L,48,92,36,86,41.9,8,35,22.9,12,18,66.7,8,29,37,25,16,10,3,19,-8
197,LAC,LAC @ DEN,01/12/2020,,L,48,104,38,84,45.2,8,33,24.2,20,26,76.9,10,32,42,21,14,8,5,26,-10
198,DEN,DEN vs. CLE,01/11/2020,,L,48,103,41,95,43.2,8,39,20.5,13,18,72.2,11,31,42,23,5,9,4,13,-8
199,CHA,CHA @ UTA,01/10/2020,,L,48,92,35,75,46.7,8,26,30.8,14,19,73.7,7,30,37,20,21,6,3,16,-17
200,GSW,GSW @ LAC,01/10/2020,,L,48,100,37,96,38.5,8,39,20.5,18,25,72.0,13,33,46,28,10,9,1,22,-9
201,MEM,MEM vs. MIN,01/07/2020,,W,48,119,46,89,51.7,8,28,28.6,19,21,90.5,9,35,44,22,15,12,6,18,7
202,BOS,BOS @ WAS,01/06/2020,,L,48,94,33,95,34.7,8,37,21.6,20,26,76.9,16,39,55,17,17,7,8,20,-5
203,ORL,ORL vs. BKN,01/06/2020,,W,48,101,35,81,43.2,8,26,30.8,23,31,74.2,11,49,60,21,20,8,3,19,12
204,CLE,CLE vs. MIN,01/05/2020,,L,48,103,40,84,47.6,8,25,32.0,15,19,78.9,12,32,44,15,20,6,2,13,-15
205,BOS,BOS @ CHI,01/04/2020,,W,48,111,43,82,52.4,8,19,42.1,17,21,81.0,13,31,44,22,20,10,5,22,7
206,DEN,DEN @ IND,01/02/2020,,W,48,124,46,87,52.9,8,27,29.6,24,27,88.9,15,32,47,27,10,7,2,21,8
207,SAC,SAC vs. LAC,12/31/2019,,L,48,87,33,80,41.3,8,28,28.6,13,19,68.4,11,30,41,20,16,8,5,23,-18
208,DEN,DEN @ HOU,12/31/2019,,L,48,104,45,97,46.4,8,25,32.0,6,9,66.7,14,25,39,25,16,7,5,22,-26
209,DEN,DEN vs. SAC,12/29/2019,,W,48,120,42,81,51.9,8,29,27.6,28,31,90.3,10,27,37,23,12,6,4,18,5
210,MIN,MIN vs. CLE,12/28/2019,,L,48,88,33,93,35.5,8,37,21.6,14,19,73.7,14,26,40,17,18,17,8,29,-6
211,SAS,SAS @ DAL,12/26/2019,,L,48,98,40,83,48.2,8,29,27.6,10,15,66.7,5,40,45,18,13,9,7,16,-4
212,TOR,TOR vs. BOS,12/25/2019,,L,48,102,38,80,47.5,8,23,34.8,18,22,81.8,7,27,34,17,17,13,7,13,-16
213,PHX,PHX vs. HOU,12/21/2019,,L,48,125,47,91,51.6,8,28,28.6,23,30,76.7,10,31,41,26,10,5,1,18,-14
214,LAL,LAL @ IND,12/17/2019,,L,48,102,43,91,47.3,8,31,25.8,8,17,47.1,14,28,42,28,13,5,6,19,-3
215,NYK,NYK @ DEN,12/15/2019,,L,48,105,44,94,46.8,8,32,25.0,9,10,90.0,14,33,47,20,11,9,2,19,-6
216,SAS,SAS @ PHX,12/14/2019,,W,53,121,44,106,41.5,8,30,26.7,25,34,73.5,10,52,62,23,11,6,9,22,2
217,ORL,ORL vs. LAL,12/11/2019,,L,48,87,34,81,42.0,8,26,30.8,11,17,64.7,8,33,41,20,15,10,5,17,-9
218,TOR,TOR vs. LAC,12/11/2019,,L,48,92,31,88,35.2,8,36,22.2,22,25,88.0,15,32,47,21,18,10,8,24,-20
219,OKC,OKC @ UTA,12/09/2019,,W,48,104,40,85,47.1,8,28,28.6,16,19,84.2,2,44,46,21,11,9,7,20,14
220,UTA,UTA vs. OKC,12/09/2019,,L,48,90,36,89,40.4,8,31,25.8,10,12,83.3,7,41,48,19,15,7,0,16,-14
221,NOP,NOP vs. DET,12/09/2019,,L,48,103,40,91,44.0,8,38,21.1,15,22,68.2,10,35,45,24,15,6,1,22,-2
222,LAC,LAC @ MIL,12/06/2019,,L,48,91,33,94,35.1,8,32,25.0,17,19,89.5,12,36,48,18,21,9,4,19,-28
223,CLE,CLE vs. DET,12/03/2019,,L,48,94,38,90,42.2,8,27,29.6,10,14,71.4,12,28,40,16,14,6,6,11,-33
224,ATL,ATL vs. GSW,12/02/2019,,W,48,104,41,89,46.1,8,29,27.6,14,15,93.3,11,27,38,21,15,13,4,12,25
225,NYK,NYK vs. BOS,12/01/2019,,L,48,104,35,76,46.1,8,26,30.8,26,37,70.3,8,31,39,15,16,7,6,25,-9
226,SAC,SAC vs. DEN,11/30/2019,,W,53,100,37,96,38.5,8,33,24.2,18,21,85.7,13,37,50,22,16,12,4,23,3
227,NYK,NYK vs. PHI,11/29/2019,,L,48,95,34,78,43.6,8,20,40.0,19,33,57.6,9,28,37,14,14,5,4,33,-6
228,LAL,LAL @ NOP,11/27/2019,,W,48,114,44,85,51.8,8,24,33.3,18,25,72.0,7,30,37,25,16,9,6,24,4
229,IND,IND vs. UTA,11/27/2019,,W,48,121,50,96,52.1,8,22,36.4,13,16,81.3,11,31,42,23,12,8,4,19,19
230,POR,POR @ CHI,11/25/2019,,W,48,117,46,89,51.7,8,27,29.6,17,22,77.3,13,42,55,23,15,8,5,20,23
231,ORL,ORL @ DET,11/25/2019,,L,48,88,32,84,38.1,8,25,32.0,16,22,72.7,8,33,41,15,10,8,7,21,-15
232,DET,DET @ CHI,11/20/2019,,L,48,89,28,83,33.7,8,33,24.2,25,32,78.1,12,34,46,23,17,6,8,20,-20
233,GSW,GSW @ DAL,11/20/2019,,L,48,94,35,90,38.9,8,27,29.6,16,25,64.0,9,25,34,18,10,7,5,16,-48
234,SAS,SAS @ DAL,11/18/2019,,L,48,110,44,96,45.8,8,24,33.3,14,16,87.5,17,31,48,18,10,6,2,18,-7
235,NYK,NYK vs. CLE,11/18/2019,,W,48,123,44,98,44.9,8,23,34.8,27,35,77.1,19,28,47,17,7,8,10,24,18
236,ATL,ATL @ LAL,11/17/2019,,L,48,101,37,86,43.0,8,28,28.6,19,25,76.0,9,28,37,16,20,11,2,19,-21
237,IND,IND @ HOU,11/15/2019,,L,48,102,37,82,45.1,8,33,24.2,20,26,76.9,8,34,42,24,17,2,2,25,-9
238,ATL,ATL @ PHX,11/14/2019,,L,48,112,40,91,44.0,8,31,25.8,24,30,80.0,15,34,49,25,22,15,5,31,-16
239,DAL,DAL @ NYK,11/14/2019,,L,48,103,36,84,42.9,8,36,22.2,23,31,74.2,12,32,44,21,12,8,7,16,-3
240,BKN,BKN @ DEN,11/14/2019,,L,48,93,36,95,37.9,8,38,21.1,13,16,81.3,7,44,51,19,7,3,2,14,-8
241,CLE,CLE vs. MIA,11/14/2019,,L,48,97,36,85,42.4,8,32,25.0,17,21,81.0,11,30,41,18,18,14,2,16,-11
242,PHI,PHI @ ORL,11/13/2019,,L,48,97,40,91,44.0,8,30,26.7,9,13,69.2,8,39,47,25,15,5,5,27,-15
243,POR,POR @ SAC,11/12/2019,,L,48,99,34,77,44.2,8,30,26.7,23,30,76.7,7,33,40,15,17,4,5,19,-8
244,PHI,PHI vs. CLE,11/12/2019,,W,48,98,40,89,44.9,8,38,21.1,10,13,76.9,11,35,46,24,14,8,8,20,1
245,LAC,LAC vs. TOR,11/11/2019,,W,48,98,34,92,37.0,8,36,22.2,22,30,73.3,20,46,66,25,22,9,7,21,10
246,CLE,CLE @ NYK,11/10/2019,,W,48,108,36,82,43.9,8,28,28.6,28,31,90.3,9,36,45,20,14,11,2,19,21
247,BKN,BKN @ PHX,11/10/2019,,L,48,112,44,91,48.4,8,34,23.5,16,17,94.1,5,38,43,27,17,4,2,24,-26
248,LAL,LAL vs. MIA,11/08/2019,,W,48,95,40,89,44.9,8,32,25.0,7,8,87.5,10,38,48,30,18,6,5,24,15
249,UTA,UTA vs. PHI,11/06/2019,,W,48,106,41,89,46.1,8,22,36.4,16,24,66.7,14,36,50,21,13,9,4,21,2
250,PHI,PHI @ UTA,11/06/2019,,L,48,104,33,80,41.3,8,25,32.0,30,34,88.2,7,35,42,20,16,9,3,20,-2
251,SAS,SAS @ ATL,11/05/2019,,L,48,100,38,91,41.8,8,33,24.2,16,23,69.6,11,30,41,18,15,9,8,17,-8
252,WAS,WAS vs. DET,11/04/2019,,W,48,115,43,93,46.2,8,29,27.6,21,25,84.0,13,28,41,27,12,9,7,23,16
253,NYK,NYK vs. SAC,11/03/2019,,L,48,92,32,80,40.0,8,31,25.8,20,31,64.5,9,29,38,18,13,6,5,23,-21
254,IND,IND vs. CHI,11/03/2019,,W,48,108,40,85,47.1,8,26,30.8,20,27,74.1,10,39,49,28,18,6,10,24,13
255,DET,DET vs. BKN,11/02/2019,,W,48,113,41,91,45.1,8,27,29.6,23,29,79.3,5,36,41,21,8,8,7,18,4
256,SAC,SAC vs. UTA,11/01/2019,,W,48,102,41,84,48.8,8,29,27.6,12,17,70.6,11,27,38,15,17,8,3,23,1
257,LAC,LAC @ UTA,10/30/2019,,L,48,96,39,82,47.6,8,23,34.8,10,12,83.3,6,30,36,19,20,3,4,22,-14
258,GSW,GSW vs. PHX,10/30/2019,,L,48,110,36,82,43.9,8,28,28.6,30,36,83.3,7,36,43,24,18,8,6,22,-11
259,DET,DET vs. PHI,10/26/2019,,L,48,111,41,76,53.9,8,19,42.1,21,36,58.3,5,30,35,20,23,11,7,28,-6
260,UTA,UTA @ LAL,10/25/2019,,L,48,86,29,70,41.4,8,25,32.0,20,21,95.2,3,37,40,19,23,8,2,25,-9
261,PHX,PHX @ DEN,10/25/2019,,L,53,107,34,86,39.5,8,28,28.6,31,32,96.9,10,44,54,25,18,5,1,35,-1
262,LAL,LAL vs. UTA,10/25/2019,,W,48,95,34,86,39.5,8,26,30.8,19,24,79.2,11,31,42,19,14,14,9,21,9
263,IND,IND vs. DET,10/23/2019,,L,48,110,41,89,46.1,8,21,38.1,20,24,83.3,10,26,36,26,15,8,6,28,-9
264,ORL,ORL @ NYK,02/06/2020,,L,48,103,34,75,45.3,9,31,29.0,26,30,86.7,7,32,39,22,21,8,9,20,-2
265,LAL,LAL vs. HOU,02/06/2020,,L,48,111,45,91,49.5,9,31,29.0,12,16,75.0,6,32,38,33,16,10,4,18,-10
266,MIN,MIN vs. ATL,02/05/2020,,L,48,120,45,91,49.5,9,35,25.7,21,28,75.0,6,27,33,18,17,13,7,21,-7
267,OKC,OKC vs. CLE,02/05/2020,,W,48,109,38,81,46.9,9,26,34.6,24,30,80.0,5,35,40,21,12,9,6,15,6
268,POR,POR @ DEN,02/04/2020,,L,48,99,36,91,39.6,9,31,29.0,18,22,81.8,9,27,36,16,9,5,6,22,-28
269,WAS,WAS vs. GSW,02/03/2020,,L,48,117,42,83,50.6,9,22,40.9,24,29,82.8,2,33,35,28,11,6,4,24,-8
270,CHA,CHA vs. ORL,02/03/2020,,L,48,100,41,89,46.1,9,31,29.0,9,14,64.3,15,31,46,24,12,8,2,16,-12
271,ORL,ORL vs. MIA,02/01/2020,,L,48,89,33,83,39.8,9,33,27.3,14,17,82.4,7,32,39,21,10,5,5,19,-13
272,WAS,WAS vs. BKN,02/01/2020,,W,48,113,44,100,44.0,9,32,28.1,16,26,61.5,18,33,51,21,10,9,8,20,6
273,PHX,PHX vs. OKC,01/31/2020,,L,48,107,36,76,47.4,9,24,37.5,26,29,89.7,11,29,40,20,20,6,6,25,-4
274,TOR,TOR @ DET,01/31/2020,,W,48,105,44,85,51.8,9,27,33.3,8,11,72.7,7,35,42,26,16,6,7,27,13
275,CHA,CHA @ WAS,01/30/2020,,L,48,107,43,99,43.4,9,30,30.0,12,19,63.2,16,22,38,32,9,9,4,24,-14
276,PHI,PHI @ ATL,01/30/2020,,L,48,117,38,82,46.3,9,31,29.0,32,45,71.1,8,34,42,22,12,11,2,21,-10
277,DEN,DEN vs. UTA,01/30/2020,,W,48,106,40,85,47.1,9,27,33.3,17,21,81.0,8,35,43,25,10,7,5,16,6
278,NYK,NYK vs. MEM,01/29/2020,,L,48,106,39,91,42.9,9,28,32.1,19,29,65.5,11,35,46,26,18,9,6,22,-21
279,SAC,SAC vs. OKC,01/29/2020,,L,48,100,42,91,46.2,9,39,23.1,7,11,63.6,11,28,39,22,14,6,2,22,-20
280,NYK,NYK @ CHA,01/28/2020,,L,48,92,38,86,44.2,9,32,28.1,7,11,63.6,8,34,42,17,14,5,7,26,-5
281,MIA,MIA vs. BOS,01/28/2020,,L,48,101,33,89,37.1,9,37,24.3,26,31,83.9,11,34,45,15,11,11,2,21,-8
282,CLE,CLE @ DET,01/27/2020,,W,48,115,48,96,50.0,9,24,37.5,10,13,76.9,11,34,45,25,14,9,6,21,15
283,LAL,LAL @ NYK,01/22/2020,,W,48,100,36,82,43.9,9,27,33.3,19,28,67.9,11,32,43,18,10,13,8,14,8
284,OKC,OKC @ ORL,01/22/2020,,W,48,120,46,76,60.5,9,19,47.4,19,23,82.6,0,36,36,22,15,10,7,17,6
285,IND,IND @ PHX,01/22/2020,,W,48,112,45,84,53.6,9,20,45.0,13,20,65.0,4,38,42,26,9,8,8,20,25
286,CHI,CHI vs. MIN,01/22/2020,,W,48,117,39,84,46.4,9,30,30.0,30,37,81.1,12,38,50,21,13,9,2,22,7
287,HOU,HOU vs. OKC,01/20/2020,,L,48,107,43,97,44.3,9,45,20.0,12,17,70.6,9,34,43,21,11,6,7,23,-5
288,NYK,NYK @ CLE,01/20/2020,,W,48,106,41,85,48.2,9,23,39.1,15,17,88.2,7,42,49,17,10,6,9,17,20
289,MEM,MEM vs. NOP,01/20/2020,,L,48,116,46,103,44.7,9,33,27.3,15,21,71.4,15,36,51,26,14,8,3,19,-10
290,GSW,GSW @ POR,01/20/2020,,L,53,124,48,116,41.4,9,36,25.0,19,22,86.4,19,41,60,30,9,7,5,25,-5
291,WAS,WAS vs. DET,01/20/2020,,W,48,106,42,82,51.2,9,24,37.5,13,16,81.3,6,38,44,22,20,9,6,23,6
292,ORL,ORL @ GSW,01/18/2020,,L,48,95,39,86,45.3,9,31,29.0,8,13,61.5,9,37,46,21,15,7,5,12,-14
293,CHI,CHI vs. CLE,01/18/2020,,W,48,118,48,87,55.2,9,25,36.0,13,17,76.5,4,22,26,25,12,18,4,24,2
294,PHI,PHI vs. CHI,01/17/2020,,W,48,100,40,82,48.8,9,29,31.0,11,11,100.0,9,35,44,30,13,9,7,12,11
295,POR,POR @ DAL,01/17/2020,,L,48,112,44,85,51.8,9,30,30.0,15,22,68.2,8,32,40,25,12,6,5,22,-8
296,CLE,CLE @ MEM,01/17/2020,,L,48,109,41,92,44.6,9,36,25.0,18,26,69.2,16,34,50,18,15,6,2,19,-4
297,MEM,MEM vs. CLE,01/17/2020,,W,48,113,45,89,50.6,9,28,32.1,14,20,70.0,7,37,44,32,12,11,8,19,4
298,BOS,BOS vs. DET,01/15/2020,,L,48,103,41,83,49.4,9,28,32.1,12,20,60.0,13,31,44,21,15,7,2,17,-13
299,DEN,DEN vs. CHA,01/15/2020,,W,48,100,38,79,48.1,9,28,32.1,15,25,60.0,3,37,40,28,13,8,7,18,14
300,GSW,GSW vs. DAL,01/14/2020,,L,48,97,39,87,44.8,9,32,28.1,10,13,76.9,7,29,36,27,14,4,1,16,-27
301,BOS,BOS vs. CHI,01/13/2020,,W,48,113,39,83,47.0,9,23,39.1,26,29,89.7,10,33,43,28,12,7,6,19,12
302,NOP,NOP @ DET,01/13/2020,,W,53,117,43,103,41.7,9,26,34.6,22,27,81.5,17,44,61,23,19,6,5,19,7
303,ORL,ORL @ SAC,01/13/2020,,W,48,114,40,92,43.5,9,29,31.0,25,30,83.3,12,34,46,17,8,6,5,12,2
304,NYK,NYK vs. MIA,01/12/2020,,W,48,124,46,90,51.1,9,31,29.0,23,28,82.1,10,29,39,24,6,11,3,23,3
305,PHI,PHI @ DAL,01/11/2020,,L,48,91,37,98,37.8,9,37,24.3,8,12,66.7,14,29,43,22,4,11,5,20,-18
306,DET,DET vs. CHI,01/11/2020,,L,48,99,36,78,46.2,9,28,32.1,18,27,66.7,12,30,42,22,19,7,4,20,-9
307,OKC,OKC vs. LAL,01/11/2020,,L,48,110,43,92,46.7,9,31,29.0,15,17,88.2,5,32,37,23,7,6,6,13,-15
308,ORL,ORL @ PHX,01/10/2020,,L,48,94,33,89,37.1,9,33,27.3,19,24,79.2,14,35,49,15,16,9,6,23,-4
309,PHX,PHX vs. ORL,01/10/2020,,W,48,98,33,79,41.8,9,28,32.1,23,26,88.5,9,35,44,19,15,10,8,21,4
310,NYK,NYK @ UTA,01/08/2020,,L,48,104,42,97,43.3,9,25,36.0,11,11,100.0,14,27,41,18,9,3,1,17,-24
311,SAS,SAS @ BOS,01/08/2020,,W,48,129,48,87,55.2,9,29,31.0,24,26,92.3,8,41,49,28,15,9,6,25,15
312,MIL,MIL @ GSW,01/08/2020,,W,48,107,35,87,40.2,9,41,22.0,28,32,87.5,5,42,47,22,10,11,3,19,9
313,IND,IND vs. MIA,01/08/2020,,L,48,108,40,84,47.6,9,27,33.3,19,25,76.0,6,31,37,25,12,5,3,18,-14
314,DEN,DEN @ DAL,01/08/2020,,W,48,107,41,85,48.2,9,24,37.5,16,20,80.0,9,29,38,27,13,7,5,22,1
315,DEN,DEN @ ATL,01/06/2020,,W,48,123,47,92,51.1,9,27,33.3,20,27,74.1,7,34,41,27,4,4,6,23,8
316,CHI,CHI @ DAL,01/06/2020,,L,48,110,46,98,46.9,9,31,29.0,9,11,81.8,17,28,45,25,9,10,6,21,-8
317,OKC,OKC @ SAS,01/02/2020,,W,48,109,43,89,48.3,9,25,36.0,14,20,70.0,8,35,43,19,4,7,6,14,6
318,WAS,WAS vs. ORL,01/01/2020,,L,48,101,33,87,37.9,9,31,29.0,26,31,83.9,9,37,46,18,13,5,4,23,-21
319,MIL,MIL vs. MIN,01/01/2020,,W,48,106,40,94,42.6,9,36,25.0,17,26,65.4,12,48,60,24,17,4,12,22,2
320,ATL,ATL @ ORL,12/30/2019,,W,48,101,39,81,48.1,9,29,31.0,14,17,82.4,11,41,52,21,21,8,4,20,8
321,CHA,CHA @ MEM,12/29/2019,,L,48,104,37,86,43.0,9,31,29.0,21,32,65.6,11,31,42,23,14,8,4,19,-13
322,LAL,LAL vs. DAL,12/29/2019,,W,48,108,38,78,48.7,9,23,39.1,23,28,82.1,6,33,39,28,16,12,7,23,13
323,DEN,DEN vs. MEM,12/28/2019,,W,48,119,45,93,48.4,9,29,31.0,20,27,74.1,10,33,43,28,10,9,4,20,9
324,MEM,MEM @ DEN,12/28/2019,,L,48,110,41,84,48.8,9,30,30.0,19,25,76.0,11,34,45,32,17,5,5,24,-9
325,PHX,PHX @ SAC,12/28/2019,,W,48,112,45,86,52.3,9,26,34.6,13,15,86.7,7,33,40,30,14,10,2,21,2
326,ATL,ATL @ CHI,12/28/2019,,L,48,81,32,86,37.2,9,34,26.5,8,11,72.7,9,30,39,24,21,8,5,16,-35
327,CLE,CLE @ BOS,12/27/2019,,L,48,117,44,85,51.8,9,23,39.1,20,29,69.0,6,32,38,22,11,7,3,17,-12
328,GSW,GSW vs. PHX,12/27/2019,,W,48,105,38,92,41.3,9,27,33.3,20,25,80.0,11,30,41,22,11,10,5,17,9
329,SAC,SAC vs. MIN,12/26/2019,,L,58,104,37,107,34.6,9,39,23.1,21,25,84.0,16,51,67,20,12,8,8,23,-1
330,NYK,NYK @ BKN,12/26/2019,,W,48,94,37,92,40.2,9,29,31.0,11,15,73.3,13,47,60,16,14,6,2,27,12
331,LAC,LAC @ LAL,12/25/2019,,W,48,111,39,85,45.9,9,25,36.0,24,32,75.0,13,37,50,24,16,6,6,17,5
332,GSW,GSW vs. HOU,12/25/2019,,W,48,116,41,87,47.1,9,28,32.1,25,28,89.3,11,43,54,27,16,7,8,18,12
333,MIA,MIA vs. UTA,12/23/2019,,W,48,107,37,90,41.1,9,25,36.0,24,27,88.9,13,43,56,16,14,8,3,16,3
334,OKC,OKC vs. LAC,12/22/2019,,W,48,118,46,97,47.4,9,27,33.3,17,20,85.0,16,33,49,24,12,10,4,20,6
335,NYK,NYK vs. MIL,12/21/2019,,L,48,102,39,97,40.2,9,30,30.0,15,21,71.4,9,38,47,23,15,10,6,27,-21
336,BOS,BOS vs. DET,12/20/2019,,W,48,114,45,86,52.3,9,27,33.3,15,21,71.4,13,38,51,24,20,13,9,19,21
337,NOP,NOP @ GSW,12/20/2019,,L,48,102,39,93,41.9,9,34,26.5,15,23,65.2,13,35,48,23,18,8,5,19,-4
338,POR,POR vs. GSW,12/18/2019,,W,48,122,44,97,45.4,9,31,29.0,25,28,89.3,14,43,57,19,11,6,8,22,10
339,CHI,CHI @ OKC,12/16/2019,,L,48,106,43,87,49.4,9,31,29.0,11,13,84.6,5,26,31,27,14,17,6,21,-3
340,BKN,BKN vs. PHI,12/15/2019,,W,48,109,43,94,45.7,9,24,37.5,14,18,77.8,12,39,51,22,16,9,1,23,20
341,NOP,NOP @ PHI,12/13/2019,,L,48,109,38,88,43.2,9,24,37.5,24,35,68.6,12,33,45,24,9,5,2,29,-7
342,NYK,NYK @ SAC,12/13/2019,,W,48,103,44,95,46.3,9,30,30.0,6,10,60.0,14,34,48,24,9,7,3,18,2
343,GSW,GSW @ UTA,12/13/2019,,L,48,106,41,91,45.1,9,29,31.0,15,22,68.2,14,34,48,19,12,9,7,26,-8
344,POR,POR @ DEN,12/12/2019,,L,48,99,41,86,47.7,9,30,30.0,8,11,72.7,7,28,35,22,9,4,7,16,-15
345,PHX,PHX vs. MEM,12/11/2019,,L,48,108,37,93,39.8,9,34,26.5,25,30,83.3,8,36,44,29,12,6,4,20,-7
346,POR,POR vs. OKC,12/08/2019,,L,48,96,36,100,36.0,9,33,27.3,15,18,83.3,18,33,51,16,8,7,8,26,-12
347,CLE,CLE @ PHI,12/07/2019,,L,48,94,36,96,37.5,9,35,25.7,13,17,76.5,11,24,35,20,18,4,0,17,-47
348,IND,IND @ DET,12/06/2019,,L,48,101,38,83,45.8,9,24,37.5,16,20,80.0,5,28,33,24,12,8,9,18,-7
349,ORL,ORL @ CLE,12/06/2019,,W,48,93,32,82,39.0,9,26,34.6,20,23,87.0,10,33,43,19,17,10,9,13,6
350,GSW,GSW @ CHI,12/06/2019,,W,48,100,38,71,53.5,9,24,37.5,15,22,68.2,6,33,39,24,20,9,4,19,2
351,SAC,SAC @ SAS,12/06/2019,,L,53,104,40,102,39.2,9,34,26.5,15,18,83.3,16,36,52,19,15,10,3,20,-1
352,NYK,NYK vs. DEN,12/05/2019,,L,48,92,34,83,41.0,9,34,26.5,15,23,65.2,5,28,33,23,14,9,7,16,-37
353,GSW,GSW @ CHA,12/04/2019,,L,48,91,36,78,46.2,9,23,39.1,10,15,66.7,6,31,37,18,16,7,3,12,-15
354,IND,IND @ OKC,12/04/2019,,W,48,107,42,87,48.3,9,24,37.5,14,17,82.4,11,28,39,19,9,5,1,21,7
355,OKC,OKC vs. IND,12/04/2019,,L,48,100,41,84,48.8,9,26,34.6,9,10,90.0,8,29,37,25,13,3,5,19,-7
356,ATL,ATL vs. BKN,12/04/2019,,L,48,118,48,90,53.3,9,26,34.6,13,21,61.9,9,26,35,24,16,8,9,19,-12
357,SAC,SAC vs. CHI,12/02/2019,,L,48,106,40,83,48.2,9,33,27.3,17,20,85.0,10,31,41,22,18,7,5,26,-7
358,PHX,PHX @ CHA,12/02/2019,,W,48,109,39,88,44.3,9,42,21.4,22,30,73.3,9,28,37,30,8,12,7,21,5
359,ATL,ATL @ IND,11/29/2019,,L,53,104,39,90,43.3,9,32,28.1,17,18,94.4,10,38,48,14,24,10,3,27,-1
360,BOS,BOS @ BKN,11/29/2019,,L,48,107,41,93,44.1,9,28,32.1,16,21,76.2,16,32,48,16,19,11,7,14,-5
361,SAC,SAC @ PHI,11/27/2019,,L,48,91,39,95,41.1,9,34,26.5,4,9,44.4,8,34,42,22,11,9,3,19,-6
362,CHA,CHA @ MIA,11/25/2019,,L,48,100,36,87,41.4,9,33,27.3,19,25,76.0,10,25,35,25,14,11,0,24,-17
363,CHI,CHI vs. POR,11/25/2019,,L,48,94,36,86,41.9,9,39,23.1,13,20,65.0,8,29,37,24,17,8,4,20,-23
364,GSW,GSW vs. OKC,11/25/2019,,L,48,97,37,89,41.6,9,20,45.0,14,16,87.5,9,32,41,27,13,10,7,17,-3
365,ORL,ORL @ TOR,11/20/2019,,L,48,97,35,91,38.5,9,32,28.1,18,28,64.3,16,27,43,26,14,9,8,16,-16
366,DEN,DEN vs. HOU,11/20/2019,,W,48,105,44,94,46.8,9,27,33.3,8,15,53.3,15,33,48,29,15,13,4,21,10
367,TOR,TOR vs. ORL,11/20/2019,,W,48,113,45,87,51.7,9,27,33.3,14,19,73.7,10,37,47,26,13,5,5,21,16
368,GSW,GSW @ MEM,11/19/2019,,W,48,114,43,90,47.8,9,29,31.0,19,22,86.4,11,40,51,33,15,5,10,24,19
369,OKC,OKC @ LAL,11/19/2019,,L,48,107,38,80,47.5,9,28,32.1,22,25,88.0,8,31,39,22,16,10,2,22,-5
370,MEM,MEM vs. GSW,11/19/2019,,L,48,95,36,88,40.9,9,25,36.0,14,19,73.7,7,30,37,26,14,6,4,23,-19
371,PHI,PHI @ CLE,11/17/2019,,W,48,114,46,84,54.8,9,23,39.1,13,17,76.5,4,40,44,33,14,6,11,22,19
372,MIA,MIA vs. NOP,11/16/2019,,W,48,109,44,81,54.3,9,24,37.5,12,13,92.3,9,36,45,25,21,13,3,6,15
373,CHI,CHI vs. BKN,11/16/2019,,L,48,111,32,91,35.2,9,39,23.1,38,41,92.7,17,39,56,15,20,8,2,30,-6
374,DAL,DAL vs. TOR,11/16/2019,,W,48,110,37,88,42.0,9,39,23.1,27,33,81.8,12,43,55,24,13,7,4,15,8
375,UTA,UTA @ MEM,11/15/2019,,L,48,106,35,87,40.2,9,34,26.5,27,32,84.4,9,36,45,17,15,5,6,16,-1
376,GSW,GSW @ LAL,11/13/2019,,L,48,94,36,89,40.4,9,35,25.7,13,17,76.5,10,23,33,29,17,8,7,14,-26
377,LAL,LAL vs. GSW,11/13/2019,,W,48,120,48,89,53.9,9,20,45.0,15,18,83.3,13,38,51,31,19,8,6,18,26
378,IND,IND @ ORL,11/10/2019,,W,48,109,48,91,52.7,9,20,45.0,4,5,80.0,10,33,43,31,9,6,3,13,7
379,NYK,NYK vs. CLE,11/10/2019,,L,48,87,31,86,36.0,9,31,29.0,16,25,64.0,17,35,52,19,21,11,8,26,-21
380,ATL,ATL vs. SAC,11/08/2019,,L,48,109,46,87,52.9,9,28,32.1,8,14,57.1,11,23,34,23,13,8,6,19,-12
381,DEN,DEN vs. PHI,11/08/2019,,W,48,100,39,87,44.8,9,22,40.9,13,17,76.5,7,34,41,28,10,10,11,16,3
382,MIN,MIN vs. GSW,11/08/2019,,W,53,125,48,111,43.2,9,36,25.0,20,29,69.0,20,39,59,20,19,10,10,23,6
383,SAS,SAS vs. OKC,11/07/2019,,W,48,121,51,94,54.3,9,20,45.0,10,11,90.9,12,35,47,32,13,5,3,21,9
384,DEN,DEN vs. MIA,11/05/2019,,W,48,109,45,86,52.3,9,23,39.1,10,16,62.5,9,38,47,35,20,10,3,21,20
385,MIA,MIA @ DEN,11/05/2019,,L,48,89,32,88,36.4,9,29,31.0,16,25,64.0,13,31,44,23,15,12,5,21,-20
